US,,,85,13,,,,Matt Kettmann
Italy,,,85,15,,,,Kerin O’Keefe
France,,,85,10,,,,Roger Voss
Spain,,,85,14,,,,Michael Schachner
Spain,,,85,12,,,,Michael Schachner
Italy,,,85,15,,,,Kerin O’Keefe
Chile,,,85,24,,,,Michael Schachner
US,,,85,18,,,,Matt Kettmann
France,,,87,17,,,,Roger Voss
France,,,87,10,,,,Roger Voss
Italy,,,87,80,,,,Kerin O’Keefe
France,,,87,15,,,,Roger Voss
Italy,,,87,,,,,Kerin O’Keefe
US,,,87,24,,,,Matt Kettmann
France,,,87,12,,,,Roger Voss
France,,,87,15,,,,Roger Voss
US,,,87,14,,,,Matt Kettmann
US,,,87,12,,,,Matt Kettmann
South Africa,,,87,10,,,,Lauren Buzzeo
Portugal,,,87,8,,,,Roger Voss
Spain,,,87,12,,,,Michael Schachner
South Africa,,,87,18,,,,Lauren Buzzeo
South Africa,,,87,18,,,,Lauren Buzzeo
US,,,87,25,,,,Anna Lee C. Iijima
France,,,87,16,,,,Joe Czerwinski
Italy,,,87,40,,,,Kerin O’Keefe
US,,,87,18,,,,Matt Kettmann
US,,,87,14,,,,Matt Kettmann
Portugal,,,87,12,,,,Roger Voss
US,,,87,32,,,,Matt Kettmann
South Africa,,,87,15,,,,Lauren Buzzeo
Spain,,,87,16,,,,Michael Schachner
US,,,87,27,,,,Virginie Boone
Spain,,,87,20,,,,Michael Schachner
Italy,,,87,40,,,,Kerin O’Keefe
US,,,87,28,,,,Sean P. Sullivan
Italy,,,87,100,,,,Kerin O’Keefe
US,,,87,18,,,,Virginie Boone
US,,,90,23,,,,Jim Gordon
US,,,90,80,,,,Paul Gregutt
US,,,90,40,,,,Virginie Boone
US,,,90,35,,,,Matt Kettmann
Italy,,,90,100,,,,Kerin O’Keefe
US,,,90,18,,,,Jim Gordon
US,,,90,21,,,,Paul Gregutt
US,,,90,80,,,,Virginie Boone
US,,,90,15,,,,Jim Gordon
US,,,90,26,,,,Jim Gordon
US,,,90,30,,,,Virginie Boone
Germany,,,90,103,,,,Anna Lee C. Iijima
US,,,90,60,,,,Virginie Boone
US,,,90,25,,,,Virginie Boone
Italy,,,90,350,,,,Kerin O’Keefe
Spain,,,90,140,,,,Michael Schachner
France,,,90,75,,,,Joe Czerwinski
Spain,,,90,42,,,,Michael Schachner
Italy,,,90,40,,,,Kerin O’Keefe
US,,,90,18,,,,Paul Gregutt
Italy,,,90,40,,,,Kerin O’Keefe
US,,,90,44,,,,Virginie Boone
US,,,90,32,,,,Virginie Boone
France,,,86,15,,,,Roger Voss
Italy,,,86,16,,,,Kerin O’Keefe
Austria,,,86,22,,,,Roger Voss
Italy,,,86,24,,,,Kerin O’Keefe
Italy,,,86,,,,,Kerin O’Keefe
Austria,,,86,18,,,,Roger Voss
Argentina,,,86,15,,,,Michael Schachner
Argentina,,,86,14,,,,Michael Schachner
US,,,86,22,,,,Paul Gregutt
US,,,86,24,,,,
Italy,,,86,45,,,,Kerin O’Keefe
Argentina,,,86,10,,,,Michael Schachner
US,,,86,20,,,,Paul Gregutt
US,,,86,10,,,,
Argentina,,,86,15,,,,Michael Schachner
Argentina,,,85,18,,,,Michael Schachner
Spain,,,85,20,,,,Michael Schachner
Australia,,,85,10,,,,Joe Czerwinski
Argentina,,,85,10,,,,Michael Schachner
US,,,85,15,,,,
Argentina,,,85,15,,,,Michael Schachner
Austria,,,85,17,,,,Roger Voss
Spain,,,85,15,,,,Michael Schachner
US,,,85,32,,,,
US,,,85,24,,,,
US,,,85,27,,,,
Argentina,,,85,15,,,,Michael Schachner
Argentina,,,85,13,,,,Michael Schachner
Germany,,,92,35,,,,Anna Lee C. Iijima
France,,,92,72,,,,Roger Voss
France,,,92,84,,,,Roger Voss
US,,,92,50,,,,Matt Kettmann
France,,,92,100,,,,Roger Voss
US,,,92,61,,,,Matt Kettmann
US,,,92,50,,,,Virginie Boone
Germany,,,92,55,,,,Anna Lee C. Iijima
US,,,92,40,,,,Virginie Boone
US,,,92,50,,,,Matt Kettmann
US,,,92,60,,,,Virginie Boone
US,,,92,55,,,,Matt Kettmann
France,,,92,122,,,,Roger Voss
Portugal,,,92,40,,,,Roger Voss
Spain,,,92,50,,,,Michael Schachner
France,,,92,,,,,Roger Voss
US,,,92,42,,,,Sean P. Sullivan
US,,,92,60,,,,Jim Gordon
US,,,92,60,,,,Paul Gregutt
US,,,92,100,,,,Matt Kettmann
Italy,,,92,40,,,,Kerin O’Keefe
US,,,92,50,,,,Matt Kettmann
Italy,,,92,70,,,,Kerin O’Keefe
US,,,92,45,,,,Paul Gregutt
France,,,92,40,,,,Roger Voss
Spain,,,92,65,,,,Michael Schachner
Germany,,,92,37,,,,Anna Lee C. Iijima
France,,,92,,,,,Roger Voss
France,,,92,230,,,,Roger Voss
France,,,92,36,,,,Roger Voss
France,,,87,15,,,,Roger Voss
France,,,87,18,,,,Roger Voss
France,,,87,25,,,,Roger Voss
Portugal,,,87,19,,,,Roger Voss
US,,,87,45,,,,Virginie Boone
US,,,87,36,,,,Jim Gordon
Italy,,,87,35,,,,Kerin O’Keefe
France,,,87,15,,,,Roger Voss
Italy,,,87,19,,,,Kerin O’Keefe
US,,,87,18,,,,Matt Kettmann
Italy,,,87,37,,,,Kerin O’Keefe
US,,,87,55,,,,Matt Kettmann
Italy,,,87,,,,,Kerin O’Keefe
Spain,,,87,25,,,,Michael Schachner
Spain,,,87,18,,,,Michael Schachner
US,,,87,24,,,,Paul Gregutt
Italy,,,87,16,,,,Kerin O’Keefe
US,,,87,35,,,,Paul Gregutt
Italy,,,87,15,,,,Kerin O’Keefe
Italy,,,87,20,,,,Kerin O’Keefe
US,,,87,36,,,,Virginie Boone
Portugal,,,87,20,,,,Roger Voss
Italy,,,87,22,,,,Kerin O’Keefe
US,,,87,36,,,,Jim Gordon
Germany,,,87,13,,,,Anna Lee C. Iijima
Spain,,,87,22,,,,Michael Schachner
Chile,,,87,12,,,,Michael Schachner
Italy,,,87,35,,,,Kerin O’Keefe
France,,,87,14,,,,Roger Voss
Chile,,,87,10,,,,Michael Schachner
Austria,,,85,14,,,,Roger Voss
France,,,85,15,,,,Joe Czerwinski
US,,,85,20,,,,
US,,,85,40,,,,
Italy,,,85,10,,,,
France,,,85,,,,,Roger Voss
US,,,85,15,,,,
US,,,85,56,,,,
US,,,85,19,,,,
Spain,,,85,69,,,,Michael Schachner
Australia,,,85,18,,,,Joe Czerwinski
US,,,85,22,,,,
France,,,85,21,,,,Joe Czerwinski
Spain,,,84,14,,,,Michael Schachner
Spain,,,84,11,,,,Michael Schachner
Italy,,,84,,,,,
US,,,84,22,,,,
Italy,,,84,12,,,,
Italy,,,84,,,,,
US,,,84,20,,,,Susan Kostrzewa
Spain,,,84,12,,,,Michael Schachner
Italy,,,84,11,,,,
US,,,84,11,,,,Susan Kostrzewa
US,,,84,13,,,,Susan Kostrzewa
Spain,,,84,15,,,,Michael Schachner
US,,,84,25,,,,
Italy,,,84,28,,,,
Spain,,,84,24,,,,Michael Schachner
US,,,84,18,,,,
US,,,84,13,,,,
US,,,84,38,,,,
US,,,84,30,,,,
Argentina,,,84,25,,,,Michael Schachner
US,,,84,25,,,,
Spain,,,84,9,,,,Michael Schachner
Argentina,,,84,10,,,,Michael Schachner
Spain,,,84,7,,,,Michael Schachner
Spain,,,84,17,,,,Michael Schachner
US,,,84,65,,,,
Greece,,,84,21,,,,Susan Kostrzewa
Spain,,,84,19,,,,Michael Schachner
US,,,84,35,,,,
France,,,84,13,,,,Roger Voss
US,,,84,20,,,,
Greece,,,84,11,,,,Susan Kostrzewa
France,,,84,11,,,,Roger Voss
US,,,84,10,,,,
US,,,84,28,,,,
US,,,84,46,,,,
US,,,88,25,,,,Matt Kettmann
US,,,88,25,,,,Matt Kettmann
US,,,88,135,,,,Virginie Boone
US,,,88,60,,,,Virginie Boone
France,,,88,16,,,,Joe Czerwinski
France,,,88,19,,,,Roger Voss
Spain,,,88,16,,,,Michael Schachner
US,,,88,27,,,,Paul Gregutt
US,,,88,22,,,,Paul Gregutt
Italy,,,88,35,,,,Kerin O’Keefe
Italy,,,88,26,,,,Kerin O’Keefe
US,,,87,16,,,,Paul Gregutt
Chile,,,87,25,,,,Michael Schachner
Germany,,,87,6,,,,Anna Lee C. Iijima
France,,,87,13,,,,Joe Czerwinski
Germany,,,87,17,,,,Anna Lee C. Iijima
Chile,,,87,14,,,,Michael Schachner
Greece,,,87,33,,,,Susan Kostrzewa
US,,,87,38,,,,Virginie Boone
US,,,87,10,,,,Jim Gordon
Chile,,,87,13,,,,Michael Schachner
Italy,,,87,85,,,,Kerin O’Keefe
France,,,87,15,,,,Roger Voss
France,,,87,15,,,,Roger Voss
France,,,87,70,,,,Roger Voss
US,,,87,25,,,,Virginie Boone
US,,,87,22,,,,Jim Gordon
Greece,,,87,30,,,,Susan Kostrzewa
US,,,87,40,,,,Virginie Boone
France,,,87,18,,,,Roger Voss
Argentina,,,81,14,,,,Michael Schachner
Argentina,,,81,19,,,,Michael Schachner
Spain,,,81,5,,,,Michael Schachner
Spain,,,81,15,,,,Michael Schachner
Spain,,,81,13,,,,Michael Schachner
US,,,97,59,,,,Virginie Boone
Spain,,,97,150,,,,Michael Schachner
US,,,96,95,,,,Virginie Boone
France,,,96,120,,,,Roger Voss
US,,,96,85,,,,Paul Gregutt
US,,,96,85,,,,Paul Gregutt
US,,,96,65,,,,Virginie Boone
US,,,95,74,,,,Virginie Boone
US,,,95,65,,,,Paul Gregutt
Italy,,,95,60,,,,Kerin O’Keefe
US,,,95,86,,,,Paul Gregutt
US,,,95,105,,,,Virginie Boone
Germany,,,95,,,,,Anna Lee C. Iijima
US,,,95,79,,,,Virginie Boone
US,,,95,39,,,,Paul Gregutt
France,,,95,59,,,,Roger Voss
US,,,95,78,,,,Virginie Boone
US,,,95,78,,,,Virginie Boone
Italy,,,95,80,,,,Kerin O’Keefe
US,,,95,55,,,,Virginie Boone
France,,,95,85,,,,Roger Voss
US,,,95,60,,,,Matt Kettmann
Italy,,,94,35,,,,Kerin O’Keefe
Portugal,,,94,40,,,,Roger Voss
Spain,,,94,90,,,,Michael Schachner
US,,,88,22,,,,Anna Lee C. Iijima
US,,,88,75,,,,Virginie Boone
US,,,88,20,,,,Sean P. Sullivan
US,,,88,20,,,,Anna Lee C. Iijima
US,,,88,27,,,,Sean P. Sullivan
US,,,88,70,,,,Virginie Boone
Italy,,,88,20,,,,Kerin O’Keefe
US,,,88,18,,,,Sean P. Sullivan
Italy,,,88,80,,,,Kerin O’Keefe
Italy,,,88,22,,,,Kerin O’Keefe
Italy,,,88,,,,,Kerin O’Keefe
US,,,88,15,,,,Anna Lee C. Iijima
Italy,,,88,24,,,,Kerin O’Keefe
US,,,88,32,,,,Jim Gordon
France,,,88,24,,,,Roger Voss
US,,,88,17,,,,Anna Lee C. Iijima
US,,,88,15,,,,Anna Lee C. Iijima
Chile,,,88,16,,,,Michael Schachner
US,,,88,30,,,,Virginie Boone
Italy,,,88,28,,,,Kerin O’Keefe
Austria,,,88,20,,,,Anne Krebiehl MW
France,,,88,224,,,,Roger Voss
Italy,,,88,27,,,,Kerin O’Keefe
US,,,88,32,,,,Jim Gordon
New Zealand,,,88,30,,,,Joe Czerwinski
Italy,,,88,70,,,,Kerin O’Keefe
France,,,88,17,,,,Roger Voss
US,,,88,95,,,,Virginie Boone
US,,,88,18,,,,Virginie Boone
France,,,88,20,,,,Roger Voss
Greece,,,88,23,,,,Susan Kostrzewa
US,,,88,23,,,,Sean P. Sullivan
US,,,88,40,,,,Anna Lee C. Iijima
Greece,,,88,25,,,,Susan Kostrzewa
US,,,88,18,,,,Matt Kettmann
Portugal,,,88,,,,,Roger Voss
US,,,88,17,,,,Anna Lee C. Iijima
Chile,,,88,18,,,,Michael Schachner
US,,,88,12,,,,Jim Gordon
US,,,88,22,,,,Virginie Boone
US,,,88,16,,,,Anna Lee C. Iijima
US,,,88,,,,,Matt Kettmann
US,,,88,18,,,,Sean P. Sullivan
Italy,,,88,30,,,,Kerin O’Keefe
US,,,88,45,,,,Anna Lee C. Iijima
France,,,88,17,,,,Anne Krebiehl MW
US,,,88,12,,,,Jim Gordon
US,,,88,,,,,Sean P. Sullivan
US,,,88,28,,,,Sean P. Sullivan
US,,,88,23,,,,Virginie Boone
US,,,88,20,,,,Jim Gordon
France,,,88,15,,,,Roger Voss
France,,,88,25,,,,Lauren Buzzeo
France,,,88,19,,,,Anne Krebiehl MW
Greece,,,88,15,,,,Susan Kostrzewa
Greece,,,88,12,,,,Susan Kostrzewa
US,,,88,15,,,,Sean P. Sullivan
US,,,88,30,,,,Sean P. Sullivan
Portugal,,,88,13,,,,Roger Voss
US,,,88,26,,,,Virginie Boone
Italy,,,87,19,,,,Kerin O’Keefe
Italy,,,87,,,,,Kerin O’Keefe
Italy,,,87,,,,,Kerin O’Keefe
South Africa,,,87,14,,,,Lauren Buzzeo
US,,,87,36,,,,Sean P. Sullivan
US,,,87,36,,,,Matt Kettmann
Italy,,,87,50,,,,Kerin O’Keefe
US,,,87,10,,,,Sean P. Sullivan
US,,,87,18,,,,Sean P. Sullivan
US,,,87,25,,,,Sean P. Sullivan
US,,,87,15,,,,Matt Kettmann
US,,,87,12,,,,Sean P. Sullivan
US,,,87,18,,,,Jim Gordon
US,,,87,18,,,,Virginie Boone
US,,,87,17,,,,Anna Lee C. Iijima
Spain,,,87,7,,,,Michael Schachner
US,,,87,16,,,,Sean P. Sullivan
France,,,87,16,,,,Roger Voss
France,,,87,15,,,,Roger Voss
Italy,,,87,50,,,,Kerin O’Keefe
South Africa,,,87,18,,,,Lauren Buzzeo
US,,,87,55,,,,Virginie Boone
Italy,,,87,,,,,Kerin O’Keefe
US,,,87,40,,,,Virginie Boone
France,,,87,25,,,,Roger Voss
France,,,87,20,,,,Roger Voss
US,,,87,23,,,,Matt Kettmann
France,,,87,21,,,,Roger Voss
US,,,87,18,,,,Virginie Boone
US,,,87,15,,,,Jim Gordon
France,,,86,14,,,,Roger Voss
US,,,86,35,,,,Virginie Boone
Chile,,,86,17,,,,Michael Schachner
Spain,,,86,19,,,,Michael Schachner
France,,,86,11,,,,Roger Voss
France,,,86,12,,,,Joe Czerwinski
France,,,86,12,,,,Joe Czerwinski
US,,,86,12,,,,Jim Gordon
Italy,,,86,35,,,,Kerin O’Keefe
Chile,,,86,18,,,,Michael Schachner
Spain,,,86,11,,,,Michael Schachner
Spain,,,86,16,,,,Michael Schachner
US,,,86,13,,,,Paul Gregutt
Chile,,,86,15,,,,Michael Schachner
US,,,86,28,,,,Paul Gregutt
Chile,,,86,18,,,,Michael Schachner
France,,,86,9,,,,Roger Voss
France,,,86,13,,,,Roger Voss
France,,,86,11,,,,Roger Voss
US,,,86,12,,,,Matt Kettmann
US,,,86,15,,,,Jim Gordon
US,,,86,32,,,,Paul Gregutt
US,,,86,40,,,,Paul Gregutt
Italy,,,86,18,,,,Kerin O’Keefe
Spain,,,86,15,,,,Michael Schachner
Spain,,,86,12,,,,Michael Schachner
Chile,,,86,14,,,,Michael Schachner
Portugal,,,86,,,,,Roger Voss
US,,,86,55,,,,Virginie Boone
Spain,,,86,13,,,,Michael Schachner
US,,,92,28,,,,Paul Gregutt
New Zealand,,,92,50,,,,Joe Czerwinski
US,,,92,25,,,,Virginie Boone
Italy,,,92,42,,,,
France,,,92,49,,,,Roger Voss
France,,,92,65,,,,Roger Voss
France,,,92,50,,,,Roger Voss
France,,,92,60,,,,Roger Voss
US,,,92,28,,,,
US,,,92,27,,,,
US,,,92,42,,,,
France,,,92,80,,,,Roger Voss
Italy,,,92,41,,,,
US,,,92,34,,,,Paul Gregutt
US,,,92,50,,,,Paul Gregutt
US,,,92,40,,,,Paul Gregutt
Spain,,,92,41,,,,Michael Schachner
Portugal,,,92,44,,,,Roger Voss
Portugal,,,92,33,,,,Roger Voss
US,,,92,60,,,,
US,,,92,44,,,,
US,,,92,48,,,,
Portugal,,,92,30,,,,Roger Voss
US,,,88,30,,,,Virginie Boone
New Zealand,,,88,18,,,,
US,,,88,24,,,,Paul Gregutt
Germany,,,88,12,,,,Anna Lee C. Iijima
US,,,88,45,,,,Virginie Boone
France,,,88,43,,,,Roger Voss
Spain,,,88,21,,,,Michael Schachner
Italy,,,88,19,,,,Kerin O’Keefe
Italy,,,88,22,,,,Kerin O’Keefe
US,,,88,85,,,,Virginie Boone
US,,,88,16,,,,Jim Gordon
US,,,88,30,,,,Jim Gordon
France,,,88,45,,,,Roger Voss
Italy,,,88,15,,,,Kerin O’Keefe
US,,,88,17,,,,Paul Gregutt
US,,,88,30,,,,Jim Gordon
Spain,,,88,14,,,,Michael Schachner
Italy,,,88,19,,,,Kerin O’Keefe
South Africa,,,88,15,,,,Lauren Buzzeo
US,,,88,30,,,,Matt Kettmann
Italy,,,88,18,,,,Kerin O’Keefe
Italy,,,88,18,,,,Kerin O’Keefe
Italy,,,88,29,,,,Kerin O’Keefe
France,,,88,37,,,,Roger Voss
New Zealand,,,88,20,,,,
Spain,,,88,16,,,,Michael Schachner
Italy,,,88,24,,,,Kerin O’Keefe
Italy,,,88,22,,,,Kerin O’Keefe
US,,,88,22,,,,Sean P. Sullivan
France,,,88,45,,,,Roger Voss
Italy,,,88,34,,,,
Italy,,,88,,,,,
Italy,,,88,,,,,
US,,,88,25,,,,Anna Lee C. Iijima
Italy,,,88,,,,,
Israel,,,88,24,,,,Lauren Buzzeo
Italy,,,88,20,,,,
Italy,,,88,11,,,,
Israel,,,88,50,,,,Lauren Buzzeo
New Zealand,,,88,22,,,,Joe Czerwinski
Italy,,,88,29,,,,
Israel,,,88,30,,,,Lauren Buzzeo
Italy,,,88,25,,,,
Italy,,,88,30,,,,
US,,,88,22,,,,
Chile,,,88,12,,,,Michael Schachner
Italy,,,88,,,,,
US,,,88,15,,,,Anna Lee C. Iijima
US,,,88,50,,,,
US,,,88,44,,,,
US,,,88,11,,,,Paul Gregutt
Italy,,,91,38,,,,
Germany,,,91,68,,,,Anna Lee C. Iijima
Australia,,,91,20,,,,Joe Czerwinski
US,,,91,25,,,,
Italy,,,91,45,,,,
France,,,91,,,,,Roger Voss
France,,,91,80,,,,Roger Voss
France,,,91,,,,,Roger Voss
France,,,91,26,,,,Roger Voss
France,,,91,,,,,Roger Voss
France,,,91,,,,,Roger Voss
Italy,,,91,58,,,,
Spain,,,91,50,,,,Michael Schachner
Italy,,,91,90,,,,
US,,,91,44,,,,
France,,,91,,,,,Roger Voss
France,,,91,19,,,,Roger Voss
France,,,91,13,,,,Roger Voss
France,,,91,45,,,,Roger Voss
France,,,91,23,,,,Roger Voss
France,,,91,,,,,Roger Voss
Portugal,,,91,50,,,,Roger Voss
Australia,,,91,25,,,,Joe Czerwinski
Australia,,,91,95,,,,Joe Czerwinski
Australia,,,91,29,,,,Joe Czerwinski
Germany,,,91,60,,,,Anna Lee C. Iijima
Australia,,,91,29,,,,Joe Czerwinski
Italy,,,89,26,,,,Kerin O’Keefe
Austria,,,89,12,,,,Anne Krebiehl MW
US,,,89,17,,,,Jim Gordon
US,,,89,14,,,,Virginie Boone
US,,,89,42,,,,Sean P. Sullivan
Italy,,,89,15,,,,Kerin O’Keefe
US,,,89,25,,,,Virginie Boone
US,,,89,50,,,,Sean P. Sullivan
Greece,,,89,18,,,,Susan Kostrzewa
US,,,89,70,,,,Sean P. Sullivan
Greece,,,89,16,,,,Susan Kostrzewa
Italy,,,89,25,,,,Kerin O’Keefe
US,,,89,13,,,,Jim Gordon
US,,,89,15,,,,Anna Lee C. Iijima
US,,,89,30,,,,Jim Gordon
US,,,89,20,,,,Matt Kettmann
US,,,89,35,,,,Matt Kettmann
Greece,,,89,18,,,,Susan Kostrzewa
US,,,89,34,,,,Matt Kettmann
US,,,89,24,,,,Sean P. Sullivan
Austria,,,89,19,,,,Anne Krebiehl MW
Austria,,,89,19,,,,Anne Krebiehl MW
US,,,89,36,,,,Sean P. Sullivan
Italy,,,89,,,,,Kerin O’Keefe
Austria,,,89,13,,,,Anne Krebiehl MW
Italy,,,89,45,,,,Kerin O’Keefe
Austria,,,89,14,,,,Anne Krebiehl MW
Spain,,,89,20,,,,Michael Schachner
US,,,89,19,,,,Sean P. Sullivan
Italy,,,89,70,,,,Kerin O’Keefe
France,,,90,35,,,,Roger Voss
France,,,90,21,,,,Roger Voss
France,,,90,,,,,Roger Voss
France,,,90,36,,,,Roger Voss
Italy,,,90,29,,,,Kerin O’Keefe
France,,,90,38,,,,Anne Krebiehl MW
France,,,90,20,,,,Anne Krebiehl MW
Italy,,,90,30,,,,Kerin O’Keefe
Italy,,,90,64,,,,Kerin O’Keefe
US,,,90,40,,,,Virginie Boone
Italy,,,90,42,,,,Kerin O’Keefe
US,,,90,15,,,,Paul Gregutt
US,,,90,75,,,,Matt Kettmann
Australia,,,90,13,,,,Joe Czerwinski
Spain,,,90,32,,,,Michael Schachner
US,,,90,44,,,,Virginie Boone
Spain,,,90,30,,,,Michael Schachner
Australia,,,90,30,,,,Joe Czerwinski
Australia,,,90,14,,,,Joe Czerwinski
France,,,90,30,,,,Anne Krebiehl MW
Italy,,,90,32,,,,Kerin O’Keefe
Italy,,,90,65,,,,Kerin O’Keefe
US,,,90,45,,,,Jim Gordon
Italy,,,90,50,,,,Kerin O’Keefe
Italy,,,90,45,,,,Kerin O’Keefe
US,,,90,36,,,,Sean P. Sullivan
Australia,,,90,,,,,Joe Czerwinski
Australia,,,90,15,,,,Joe Czerwinski
US,,,90,35,,,,Paul Gregutt
US,,,90,35,,,,Virginie Boone
France,,,91,75,,,,Roger Voss
Italy,,,91,,,,,
US,,,91,35,,,,Paul Gregutt
US,,,91,28,,,,
Italy,,,91,26,,,,
Italy,,,91,80,,,,
US,,,91,50,,,,Paul Gregutt
Italy,,,91,55,,,,
France,,,91,92,,,,Roger Voss
US,,,91,36,,,,Virginie Boone
US,,,91,65,,,,
Italy,,,91,,,,,
Italy,,,91,,,,,
Italy,,,91,,,,,
US,,,91,50,,,,
Italy,,,91,,,,,
US,,,91,25,,,,Paul Gregutt
Italy,,,91,75,,,,
Italy,,,91,60,,,,
US,,,91,30,,,,Paul Gregutt
US,,,82,19,,,,
US,,,82,13,,,,
US,,,82,10,,,,
Chile,,,82,13,,,,Michael Schachner
US,,,81,8,,,,
New Zealand,,,81,15,,,,Joe Czerwinski
US,,,81,15,,,,
US,,,81,11,,,,
Argentina,,,81,10,,,,Michael Schachner
Argentina,,,81,10,,,,Michael Schachner
Australia,,,81,40,,,,Joe Czerwinski
US,,,81,18,,,,
Chile,,,81,13,,,,Michael Schachner
Australia,,,81,8,,,,Joe Czerwinski
Argentina,,,81,13,,,,Michael Schachner
Hungary,,,81,20,,,,Susan Kostrzewa
US,,,81,45,,,,
Spain,,,86,23,,,,Michael Schachner
US,,,86,13,,,,Paul Gregutt
US,,,86,35,,,,Virginie Boone
Chile,,,86,13,,,,Michael Schachner
US,,,86,45,,,,Paul Gregutt
US,,,86,30,,,,
US,,,86,32,,,,
Chile,,,86,15,,,,Michael Schachner
Chile,,,86,10,,,,Michael Schachner
Italy,,,86,11,,,,
Italy,,,86,16,,,,
US,,,86,55,,,,Paul Gregutt
Italy,,,86,17,,,,
US,,,86,45,,,,
Italy,,,86,14,,,,
US,,,86,36,,,,Virginie Boone
Spain,,,86,10,,,,Michael Schachner
Austria,,,86,23,,,,Roger Voss
Spain,,,86,14,,,,Michael Schachner
US,,,86,36,,,,
US,,,86,60,,,,
Italy,,,86,,,,,
France,,,86,13,,,,Roger Voss
Spain,,,86,17,,,,Michael Schachner
Italy,,,86,15,,,,
Italy,,,86,15,,,,
France,,,86,17,,,,Roger Voss
US,,,86,65,,,,
Italy,,,86,20,,,,
Italy,,,86,20,,,,
Spain,,,90,15,,,,Michael Schachner
US,,,90,15,,,,Jim Gordon
US,,,90,45,,,,Sean P. Sullivan
France,,,90,86,,,,Roger Voss
US,,,90,22,,,,Sean P. Sullivan
France,,,90,78,,,,Roger Voss
Spain,,,90,30,,,,Michael Schachner
US,,,90,35,,,,Virginie Boone
US,,,90,29,,,,Matt Kettmann
Italy,,,90,23,,,,Kerin O’Keefe
US,,,90,23,,,,Matt Kettmann
US,,,90,20,,,,Jim Gordon
Italy,,,90,48,,,,Kerin O’Keefe
US,,,90,23,,,,Sean P. Sullivan
US,,,90,28,,,,Sean P. Sullivan
US,,,90,20,,,,Sean P. Sullivan
Italy,,,90,75,,,,Kerin O’Keefe
US,,,90,20,,,,Sean P. Sullivan
Spain,,,90,32,,,,Michael Schachner
US,,,90,16,,,,Anna Lee C. Iijima
US,,,90,24,,,,Sean P. Sullivan
Chile,,,90,20,,,,Michael Schachner
Italy,,,90,,,,,Kerin O’Keefe
US,,,90,60,,,,Matt Kettmann
US,,,90,27,,,,Jim Gordon
US,,,90,17,,,,Anna Lee C. Iijima
Spain,,,90,38,,,,Michael Schachner
Spain,,,90,30,,,,Michael Schachner
US,,,90,24,,,,Virginie Boone
Spain,,,90,30,,,,Michael Schachner
US,,,94,48,,,,Matt Kettmann
US,,,94,68,,,,Matt Kettmann
France,,,94,44,,,,Roger Voss
US,,,94,95,,,,Virginie Boone
US,,,94,105,,,,Paul Gregutt
Italy,,,94,29,,,,Kerin O’Keefe
US,,,93,70,,,,Paul Gregutt
New Zealand,,,93,46,,,,Joe Czerwinski
Spain,,,93,30,,,,Michael Schachner
Austria,,,93,19,,,,Anne Krebiehl MW
US,,,93,48,,,,Paul Gregutt
US,,,93,51,,,,Virginie Boone
France,,,93,50,,,,Roger Voss
France,,,93,36,,,,Roger Voss
US,,,93,45,,,,Matt Kettmann
Argentina,,,93,38,,,,Michael Schachner
US,,,93,40,,,,Matt Kettmann
US,,,93,55,,,,Matt Kettmann
US,,,93,40,,,,Paul Gregutt
US,,,93,85,,,,Matt Kettmann
US,,,93,40,,,,Matt Kettmann
France,,,93,32,,,,Roger Voss
US,,,93,60,,,,Virginie Boone
Spain,,,93,44,,,,Michael Schachner
US,,,93,125,,,,Paul Gregutt
US,,,93,94,,,,Virginie Boone
US,,,93,34,,,,Jim Gordon
US,,,93,80,,,,Virginie Boone
US,,,93,100,,,,Virginie Boone
France,,,93,25,,,,Roger Voss
US,,,88,46,,,,
US,,,88,29,,,,Paul Gregutt
Portugal,,,88,16,,,,Roger Voss
US,,,88,13,,,,Paul Gregutt
Chile,,,88,14,,,,Michael Schachner
US,,,88,22,,,,
US,,,88,25,,,,Paul Gregutt
Chile,,,88,21,,,,Michael Schachner
New Zealand,,,88,16,,,,Joe Czerwinski
France,,,88,,,,,Joe Czerwinski
France,,,88,42,,,,Joe Czerwinski
France,,,88,17,,,,Joe Czerwinski
Portugal,,,88,40,,,,Roger Voss
US,,,82,24,,,,Paul Gregutt
Italy,,,82,,,,,
US,,,81,18,,,,Anna Lee C. Iijima
US,,,81,29,,,,Anna Lee C. Iijima
Chile,,,81,22,,,,Michael Schachner
Chile,,,81,10,,,,Michael Schachner
Chile,,,81,12,,,,Michael Schachner
Chile,,,80,11,,,,Michael Schachner
Spain,,,80,13,,,,Michael Schachner
New Zealand,,,87,17,,,,Joe Czerwinski
Italy,,,97,,,,,
US,,,97,85,,,,Paul Gregutt
Italy,,,97,90,,,,
Italy,,,96,90,,,,
US,,,96,44,,,,Paul Gregutt
US,,,96,44,,,,
US,,,95,85,,,,Paul Gregutt
US,,,95,38,,,,Paul Gregutt
France,,,95,115,,,,Roger Voss
France,,,95,95,,,,Roger Voss
France,,,95,,,,,Roger Voss
France,,,95,,,,,Roger Voss
Austria,,,95,70,,,,Roger Voss
Italy,,,95,,,,,
Austria,,,95,,,,,Roger Voss
Italy,,,95,88,,,,
France,,,95,,,,,Roger Voss
US,,,87,20,,,,Sean P. Sullivan
US,,,87,25,,,,Virginie Boone
